==308065== NVPROF is profiling process 308065, command: ./euler3d_adapt ../../data/cfd/fvcorr.domn.097K
==308065== Profiling application: ./euler3d_adapt ../../data/cfd/fvcorr.domn.097K
==308065== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Unified Memory","Virtual Address","Name","Correlation_ID"
s,ms,,,,,,,,B,B,MB,GB/s,,,,,,B,,,
2.127647,0.045378,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90152
2.127693,0.015360,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90162
2.127709,0.009697,,,,,,,,,,1.853027,186.614109,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90165
2.127731,0.007328,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90171
2.127741,0.046145,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90180
2.127788,0.014817,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90190
2.127803,0.045282,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90199
2.127849,0.015008,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90209
2.127864,0.045186,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90218
2.127910,0.014433,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90228
2.127925,0.009408,,,,,,,,,,1.853027,192.346622,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90231
2.127947,0.007328,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90237
2.127958,0.045378,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90246
2.128003,0.014817,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90256
2.128019,0.045345,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90265
2.128065,0.014913,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90275
2.128080,0.046082,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90284
2.128126,0.014497,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90294
2.128141,0.009440,,,,,,,,,,1.853027,191.694599,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90297
2.128163,0.006849,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90303
2.128174,0.046210,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90312
2.128220,0.014656,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90322
2.128236,0.045346,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90331
2.128281,0.014561,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90341
2.128296,0.044994,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90350
2.128342,0.014464,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90360
2.128357,0.009473,,,,,,,,,,1.853027,191.026815,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90363
2.128379,0.006880,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90369
2.128389,0.046338,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90378
2.128436,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90388
2.128451,0.044930,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90397
2.128497,0.014624,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90407
2.128512,0.045250,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90416
2.128557,0.014657,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90426
2.128573,0.009568,,,,,,,,,,1.853027,189.130123,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90429
2.128595,0.007168,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90435
2.128606,0.045314,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90444
2.128652,0.014560,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90454
2.128667,0.045121,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90463
2.128712,0.014433,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90473
2.128727,0.045186,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90482
2.128773,0.015136,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90492
2.128788,0.009473,,,,,,,,,,1.853027,191.026815,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90495
2.128810,0.007233,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90501
2.128821,0.045921,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90510
2.128867,0.015040,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90520
2.128882,0.046402,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90529
2.128929,0.014881,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90539
2.128945,0.046433,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90548
2.128992,0.014624,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90558
2.129007,0.009504,,,,,,,,,,1.853027,190.403726,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90561
2.129032,0.007712,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90567
2.129043,0.045729,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90576
2.129089,0.015009,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90586
2.129105,0.045378,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90595
2.129151,0.014496,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90605
2.129166,0.046306,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90614
2.129212,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90624
2.129228,0.009728,,,,,,,,,,1.853027,186.019430,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90627
2.129250,0.006976,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90633
2.129261,0.045954,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90642
2.129307,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90652
2.129322,0.044898,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90661
2.129368,0.014304,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90671
2.129383,0.044546,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90680
2.129428,0.014945,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90690
2.129443,0.009792,,,,,,,,,,1.853027,184.803617,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90693
2.129466,0.007169,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90699
2.129477,0.045538,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90708
2.129523,0.014368,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90718
2.129538,0.045218,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90727
2.129583,0.014433,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90737
2.129598,0.046018,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90746
2.129645,0.014880,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90756
2.129660,0.009569,,,,,,,,,,1.853027,189.110358,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90759
2.129683,0.007136,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90765
2.129693,0.046017,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90774
2.129740,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90784
2.129755,0.044962,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90793
2.129800,0.014816,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90803
2.129815,0.046050,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90812
2.129862,0.014753,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90822
2.129877,0.009664,,,,,,,,,,1.853027,187.251347,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90825
2.129899,0.006848,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90831
2.129910,0.046498,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90840
2.129957,0.015137,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90850
2.129972,0.046114,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90859
2.130019,0.014656,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90869
2.130034,0.044834,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90878
2.130079,0.014721,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90888
2.130095,0.009568,,,,,,,,,,1.853027,189.130123,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90891
2.130117,0.007105,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90897
2.130128,0.045282,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90906
2.130173,0.014816,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90916
2.130189,0.045122,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90925
2.130234,0.014753,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90935
2.130249,0.044834,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90944
2.130295,0.014752,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90954
2.130310,0.009505,,,,,,,,,,1.853027,190.383694,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",90957
2.130332,0.007360,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",90963
2.130343,0.045858,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90972
2.130389,0.014529,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",90982
2.130404,0.045186,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",90991
2.130450,0.014432,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91001
2.130465,0.044930,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91010
2.130510,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91020
2.130525,0.009344,,,,,,,,,,1.853027,193.664064,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",91023
2.130547,0.007040,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",91029
2.130558,0.045730,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91038
2.130604,0.014657,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91048
2.130619,0.045505,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91057
2.130665,0.015169,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91067
2.130681,0.046274,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91076
2.130727,0.014848,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91086
2.130743,0.009569,,,,,,,,,,1.853027,189.110358,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",91089
2.130765,0.007233,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",91095
2.130775,0.046146,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91104
2.130822,0.014752,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91114
2.130837,0.045154,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91123
2.130883,0.015521,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91133
2.130899,0.046018,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91142
2.130945,0.014496,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91152
2.130960,0.009633,,,,,,,,,,1.853027,187.853941,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",91155
2.130982,0.007264,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",91161
2.130993,0.045794,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91170
2.131039,0.015201,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91180
2.131055,0.046242,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91189
2.131102,0.014464,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91199
2.131117,0.045314,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91208
2.131162,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91218
2.131178,0.009632,,,,,,,,,,1.853027,187.873444,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",91221
2.131200,0.007168,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",91227
2.131211,0.045634,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91236
2.131257,0.015073,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91246
2.131272,0.045953,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91255
2.131319,0.015008,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91265
2.131334,0.046370,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91274
2.131381,0.014881,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91284
2.131397,0.009472,,,,,,,,,,1.853027,191.046982,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",91287
2.131419,0.007009,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",91293
2.131429,0.045922,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91302
2.131475,0.014784,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91312
2.131491,0.044994,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91321
2.131536,0.015169,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91331
2.131552,0.044994,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91340
2.131597,0.014624,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91350
2.131612,0.009441,,,,,,,,,,1.853027,191.674295,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",91353
2.131634,0.007168,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",91359
2.131645,0.045473,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91368
2.131691,0.014945,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91378
2.131706,0.044930,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91387
2.131751,0.014592,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91397
2.131766,0.045090,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91406
2.131812,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91416
2.131827,0.009856,,,,,,,,,,1.853027,183.603593,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",91419
2.131850,0.007008,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",91425
2.131860,0.045666,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91434
2.131906,0.014945,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91444
2.131922,0.046177,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91453
2.131968,0.014721,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91463
2.131983,0.045410,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91472
2.132029,0.014912,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91482
2.132045,0.009696,,,,,,,,,,1.853027,186.633356,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",91485
2.132067,0.007233,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",91491
2.132077,0.046466,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91500
2.132124,0.014528,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91510
2.132139,0.046114,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91519
2.132186,0.014657,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91529
2.132201,0.045346,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91538
2.132247,0.014784,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91548
2.132262,0.009825,,,,,,,,,,1.853027,184.182902,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",91551
2.132284,0.007456,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",91557
2.132295,0.045281,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91566
2.132341,0.014977,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",91576
2.132356,0.045826,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",91585
